Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
candle	lit,broken	light,lit	extinguished,burning,lit	extinguished,burning,lit	extinguished,lit,burning	burning,lit	lit,lighted	extinguished,lit,lighted	lit,burned	lit,extinguished,used		burning,gone	lit,burning	edible
candlestick	broken	empty	broken	lit,broken	broken,yours	broken	used,lit		used		adjustable	a,edible	empty	adjustable
candy		good		chocolate,sweet	edible	edible	edible,sold	sweet	edible	edible	edible	edible	pretty	edible,addictive
candy bar		edible	empty		yours	available	available,sold		edible,named	edible,sold	edible	a,gone		empty
candy cane	used	candy		edible		available,edible	used,edible,sold	used	edible	edible	edible	edible		edible
cane	used	hollow,used	broken	red,broken	broken				edible,poisonous,long	long	barbed,joyah	cane,electrified	broken	adjustable
canister	empty	empty	empty	empty,open	dead,empty	sealed,empty	used			sealed,removable,empty	electrified	broken,empty,numbered	packed,covered	adjustable
cannon	destroyed	fired	loaded,fired	loaded		fired,loaded	fired,mounted	armed			rated,electrified	fired		cocked,loaded,towed
cannonball	fired,used	fired	fired	over		fired,thrown	fired,used	used	fired	spherical,fired	joyah,evalle	fired	dead,done	
canoe		portable		empty	waterproof	broken,empty	navigable		named,long	long	joyah,electrified,evalle		small,covered	towed,navigable
cantaloupe	preserved	edible		ripe,pictured		convex			named	edible	twinned,koppen		edible	edible,ripe
canvas		white,blank,black	white,blank	white,blank	blank,empty	clear		clear	blank	painted	painted,furnished	painted	covered	
cap		convex,round,black		on				white,black			adjustable			
cape		long,white,red		red,white,black	removable,worn	barren		closed,inhabited	worn,removable	black,long	twinned,evalle	gone	worn	navigable
car					insured	available				sold	joyah,evalle	parked	parked	wrecked
car door	locked,open,closed	locked,open,closed	open,closed,locked	locked,open	unlocked,locked,closed	locked,open	closed,open,locked	closed,open,locked	locked,open,closed	closed,locked,open	unlocked,locked	open,unlocked,locked	opened,open,closed,unlocked	locked,unlocked
car seat		padded	removable,included	adjustable,safe	removable,empty				removable,adjustable	removable,adjustable	adjustable	adjustable	adjustable	adjustable
caramel	white	white,red,yellow		sweet	sweet		poisonous	edible	edible	sweet,edible		caramel	good	melted,spicy
card	valid	numbered,blank,signed	mine,signed,returned	blank		valid	valid			reversible,numbered	encrypted	printed		
cardboard		white,blank			edible			transparent	edible	thin,removable	recycled,corrugated	cardboard	pretty,covered	recycled
cardigan		long,white		red,white,black	mine,yours	worn				reversible	cute	my	pretty	
cardinal	elected,dead	cardinal,crowned	saying,dead	dead	dead	cardinal	cardinal		named	cardinal	joyah,lucivar,evalle	concerned,cardinal,catholic,ordained		
carousel	closed	empty	full,empty	over,spinning	closed,empty			closed		automated	twinned	a,gone	closed	playable,navigable
carriage	preserved		locked	loaded,empty	locked	electrified	open			long		furnished,electrified	packed,parked	adjustable
carrot		edible,green	dead	red	edible	eaten,poisonous,edible	edible,poisonous		edible	red,edible,poisonous	carrot,joyah,edible	gone	there,short	
cart		empty	loaded,empty	empty	empty,loaded	electrified,empty	named,paved			empty	downloadable	empty,numbered	loaded,packed	empty
cash machine	used		working	broken			used,available,automatic	used,free		automated,automatic		unlocked,a	handy,there,here	
cash register	used	open		open	open	valid	listed	staffed			accessed	available		
cashew	edible	edible,bitter	eaten	ripe	yours	ripe,edible		edible	edible	edible	joyah,evalle	gone	pretty	edible,spicy
casserole			done			spherical,edible	edible			edible,baked,cooked,prepared,vegetarian	edible,spicy,delicious	edible,delicious		edible
cassette	complete				included	available	available			available	downloadable,reproduced	available,downloadable		
cat	dead	human	dead	dead	dead,scared	dead,hungry	named	white	named	extinct	happy,evalle	a	dead	asleep
catapult		used				broken,fixed,visible		used	used	used		used	closed	towed,unmanned
caterpillar		green			edible				female,named	known		edible	dead	edible,extinct
catfish		edible	dead	pictured,edible,endangered	dead	poisonous,edible,endangered	migratory		edible,poisonous,named	edible,known	joyah,evalle	hungry,alive	edible	edible,gonna
cauliflower	edible,poisonous	edible	cooked,used	pictured	edible	poisonous,edible	poisonous	present,edible	edible,cooked	edible,known	milky,koppen	edible,fragrant	edible	edible,eaten,spicy
caviar	edible	edible				eaten,poisonous,edible	named		edible	edible	twinned			edible,spicy
cd player	available					listed,available	listed		included	included,available	downloadable,playable	available,compatible,playable		
celery		white,used	used	optional	edible	eaten			edible,used	edible,used	characterized,edible	edible	good,pretty	edible,spicy
cello			used	silent	dead		played	used	long	used	sung,mastered			playable,adjustable
cellphone						available	mobile,mute	used	encrypted	available		compatible	ringing	
cement mixer	installed,used	portable		pictured,used		used,available	used,installed	used	used	available,used			used	
centerpiece			here	here		symmetrical,rectangular						a,the		pictured
centrifuge	used		working	broken	broken			adjustable	active,used	used	electrified	used	used	adjustable
cereal			good	sweet		edible		edible	available	edible	milky,edible	good,edible	good	edible,spicy,baked
chain	broken	long	broken	complete,broken	closed	electrified,linear		closed	long	broken,long	electrified	electrified	broken	broken,adjustable,unbroken
chainsaw	used	used	used,broken	broken	broken,yours	broken		used	broken,used	used	joyah,easy	funny,a,gone	dead	
chair		empty		broken	empty	empty	empty			reversible	furnished,adjustable	my	pretty	adjustable
chalice	broken	gold,empty	empty,broken	empty,broken		empty			edible		evalle	edible	broken,empty	empty
chalk		white	white,black	red,white	mine				black	white,colored	barbed,joyah	painted	flat	edible
chalkboard		empty			mine					used	covered	a		
champagne		good	flowing			available	sold,champagne	clear		cheap,available	sparkling,champagne		good	chilled
chandelier			broken	broken		illuminated,broken				removable	furnished,chandelier	beautiful		adjustable
chaps	married			here,dead	welcome				named		joyah,twinned,evalle	funny,a,gone		
charcoal		burnt,black	burnt,used,burned	burnt	burnt	burning		black	burnt,burned,used	edible,burnt,burned	edible,acidic	charcoal,hot	hot	
charger		used		included	waterproof,removable	charged,available		electric	removable,used	removable,included	plugged,dialed			included
chariot	used		complete	moving	dead,yours	shown,mounted	used	motorized	named		evalle,joyah,kaladin	a,electrified,gone	dead	
checkbook		empty	empty		yours	available	available		included,used			empty,gone	closed,gone	balanced
checkers	played,used	played	working			easy		used	used				closed,done	
cheese	edible	hard	good	melted	melted	edible	edible		edible	edible,sold,made	milky	good	good	spicy
cheeseburger	used				toast	available		optional		served	joyah	good	good	spicy
cheesecake			delicious	good		baked,eaten	edible			edible,vegan,baked	joyah,edible,delicious	my,delicious	good	
cheetah	endangered	white,extinct,endangered	happy	dead	dead	threatened,endangered		present	named	extinct,endangered	joyah,evalle	a	alive,dead	extinct,endangered
cherry	edible	edible,red,white,green	ripe,picked	ripe,red	ripe	ripe,poisonous,edible	edible,poisonous	white	edible	edible,ripe,red	joyah,evalle	cherry,gone	gone	ripe,ruined
chess piece	chess		missing,broken		complete	diagonal,chess	played		missing			shown,playable		
chessboard			complete		broken,yours		used,played	black	shown		playable	unlocked,a	closed	adjustable
chest		bare,empty	visible,exposed	exposed,empty,open	empty	hollow,empty			visible	open	barbed,bulging	swollen,covered	big,flat	swollen,enlarged,flattened,concave
chest		bare,empty	visible,exposed	exposed,empty,open	empty	hollow,empty			visible	open	barbed,bulging	swollen,covered	big,flat	swollen,enlarged,flattened,concave
chick		dead	dead,named	dead	pregnant	hungry		pregnant	named	hatched	joyah,evalle	pregnant,a	pretty,dead,cute	cute
chicken wire	broken,removed,used	edible,thin,used	broken		broken	electrified	used	used,electrified	broken,used	used	barbed	barbed	there,covered	adjustable
chicken	cooked	eaten	cooked,dead	dead	fried,cooked	cooked,eaten,edible	eaten,edible	eaten,vegetarian	edible,cooked	edible,cooked	joyah,evalle	hungry,chicken		cooked
chicken	cooked	eaten	cooked,dead	dead	fried,cooked	cooked,eaten,edible	eaten,edible	eaten,vegetarian	edible,cooked	edible,cooked	joyah,evalle	hungry,chicken		cooked
chickpea		endangered	eaten	edible	dead	threatened,endangered	threatened,migratory	endangered	edible,poisonous	edible,cultivated	joyah,edible,evalle	edible	edible	edible,spicy
chihuahua		extinct,endangered,nomadic		cute	endangered		chihuahua	endangered	named,endangered	extinct,small,endangered	joyah,evalle	a,crazy	dead	cute
chili		edible,red	spicy,good	hot,spicy	spicy	eaten	edible		spicy,hot	spicy,hot	spicy	spicy,delicious	good	spicy
chime	heard	ringing	heard,on	loud	dead	sung,repeated	named		broken	loud,played,audible	joyah,edible,evalle		ringing	vibrating,audible
chimney		tall,high	broken	broken	empty	visible	tall			tall		built		
chin	raised,pointed	raised		visible	crooked	crooked			visible,raised	high,long	shaved	wrinkled,shaved,swollen		concave,symmetrical
chinaware	used								present		included	available	pretty	
chinchilla		long			edible	poisonous	long,poisonous		edible,known,poisonous	endangered				adorable,cute,poisonous
chip				broken	encrypted,compatible			patented		removable	encrypted		broken,small	
chipmunk		human	dead	dead	dead	eaten,hungry	used	endangered	poisonous,named	extinct,endangered			dead	scared
chips	sold	good					used,available	used	stable,used	sold,known	joyah,evalle			patented
chisel		sharp,used	used,broken	broken	sharp,broken	hollow,broken	used,fixed		used	used		gone	broken	sharpened,adjustable
chive	used		eaten		dead		named		edible	edible,poisonous	barbed,joyah,twinned,evalle	a	edible,pretty	
chocolate		chocolate		melted	sweet	sweet	chocolate	sweet,chocolate	edible,white	edible,white	milky		good	melted
chopsticks	used	used	used	broken	optional	available	used,available	included,used	used	used	joyah,evalle,easy	good	good,done	adjustable
christmas card			mine,here		mine,yours	available	included		shown,included	printed	downloadable	my		
christmas tree			lit		dead,broken,decorated		named		named	lit,decorated	decorated	a,christmas	decorated	adorned,decorated,decorating
chute	open,closed		open	closed,empty,open	broken,dead	broken	named	navigable	long	closed,open,long	barbed,unlocked,adjustable	open,navigable	closed,empty	adjustable,navigable
cigar	smoked	smoking	smoking	lit,broken	smoking,smoked	smoking	smoked	smoked	long	smoked,edible,long	joyah,cigar,edible,evalle	gone	good,smoking	
cigarette	smoked,burned,lit	smoking	burned	lit,smoking	smoking,burning	smoking	smoked	lit,smoked	smoked,burned	lit,smoked,burned	smoking	addictive,smoking	good,smoking	edible,smoking
cigarette butt	broken	empty	visible,pictured,shown		smoking	smoking,smoked			visible,used	edible,lit,used	barbed	gone,smoking	smoking	edible
cigarette holder		plastic		removable	pictured,removable	sealed			removable,used	removable	adjustable	manufactured,used	smoking	adjustable
cilantro		edible,white			spicy		edible,poisonous	used	edible,present	edible,used	edible,acidic	edible,spicy	good,edible,pretty	edible,fragrant,spicy
cinnamon	sweet	sweet,edible	present			sweet,edible	edible,poisonous		edible,present	added,used		good	good	fragrant,spicy
clam	edible,poisonous	edible	dead	alive,dead	dead	eaten,edible		edible	edible	edible	joyah,edible,spicy	edible,alive	edible	edible
clarinet	played,used	rare		pictured		played,available	played	used	included,used	used	sung,mastered			playable,adjustable
clasp			closed	adjustable,secure	removable	worn			worn,closed	reversible,adjustable,closed	adjustable	adjustable,worn	adjustable	adjustable
clay	hard	white,black	solid	dry,wet	melting,molten,dry	clay,smooth			solid	wet,dry	alluvial,acidic	fertile,acidic		molten,fertile
cleat			broken	worn,broken	yours	broken	edible			wide	barbed,convex		adjustable	adjustable
cleaver	removed	sharp,used	used	sharp	yours	hollow	edible	used	used	used		used	broken	stainless,adjustable
clipboard		empty			yours				displayed	available	adjustable	adjustable		encrypted
clipper	broken	used	used	here	waterproof		included	used	used	known	adjustable,evalle	handy,adjustable,gone		adjustable,patented
clipper	broken	used	used	here	waterproof		included	used	used	known	adjustable,evalle	handy,adjustable,gone		adjustable,patented
cloak			worn	red,white,black	worn	worn		black,worn	worn	black	jaenelle,evalle	worn	worn,covered	invisible,translucent,woven
clock	fixed,broken	stopped,broken	ticking	ticking	ticking,running	broken,fixed,ringing	fixed						closing,breaking	blinking,running
closet	empty,locked	full,empty	full,empty	empty,locked	closed,empty	empty,open	locked,open	empty	empty		unlocked	empty,closet	big,packed	empty,unlocked
clothes				dirty,clean,new	dirty	worn	worn		worn	made,sold,available	joyah,evalle	my,good	good	cute
clothesline	used,broken		clean			clear	used,worn		long	long	furnished	a,my,gone	covered	adjustable
clothespin	broken,removed	used	broken	visible,broken	dead,yours,broken	worn	used	used	used	removable,used	joyah,evalle	a,gone		disposable,adjustable
cloud		there				clear	visible		stable		evalle	gone	dead	invisible,gone
clove	used	edible,eaten	poisonous,edible		edible,burning	poisonous,edible	edible,poisonous		edible,poisonous	edible,poisonous	milky,edible,acidic	edible	edible	edible,fragrant
clover		edible,green	green	red,green	edible	poisonous		green	edible	edible,red,white	edible	growing,edible,gone	edible	edible
