Word	BERT_base_common	BERT_large_common	RoBERTa_small_common	RoBERTa_large_common	DistilRoBERTa_common	DistilBERT_common	SqueezeBERT_common	MobileBERT_common	Longformer_base_common	Longformer_large_common	ALBERT_base_common	ALBERT_large_common	ALBERT_xlarge_common	ALBERT_xxlarge_common
boa			dead	pictured,extinct,endangered,here	welcome,dead	threatened,true,endangered	named			edible,extinct,large,long	edible,koppen,twinned,evalle,joyah		beautiful,pretty,dead	swollen,poisonous,hooked,coiled
boar	killed,eaten	human	dead	dead,here	dead	threatened,hunted,wild,endangered	territorial	edible	killed,dead	edible,endangered	evalle,joyah	feral,hungry	edible,eaten,dead	slaughtered,eaten,edible
board	independent,open,elected	elected,empty	independent,elected,unanimous	unanimous	investigating,closed	transparent,elected	elected,active,named	appointed,independent,elected	elected,appointed,named	removable,open	constituted,accredited	interested,concerned	elected	
board game	played	popular	good			complete,played	played	available,free	published	available,playable	playable,downloadable,joyah,multiplayer	playable,downloadable	simple	downloadable,playable
boat		empty	sinking	overloaded,damaged,sinking	loaded,sinking	listed,sinking,sailing	empty	rigged	named	long	evalle,towed,joyah	aboard,sailing	closed	towed,navigable
bobsled	contested,downhill,used	downhill	shown		dead,yours,mine	disqualified,easy,downhill	available,used	available,used	long,competitive	long,built,fast	evalle,joyah,barbed		done,dead	playable
bok choy	played,used	Chinese,Korean	dead	edible,sweet	dead	sung	included	popular,used	edible,used,known	edible,sweet	joyah	a	dead	spicy,edible
bolo tie		used	visible,shown,broken	reversible,optional	optional	used,worn	shown,used		used,worn	used	twinned	shown	worn	embroidered,adjustable
bologna		extinct	delicious	good,here,cooked	yours,mine	endangered		electrified,used	edible	edible,vegetarian,cooked	twinned,koppen,joyah		good	spicy,edible
bolt	locked,fixed	open,fixed	cut,broken,missing,attached	open,threaded,broken	broken	loaded,fixed,locked	fixed,used	locked,fixed	broken	locked	adjustable,plugged,inserted,electrified	fixed,adjustable,unlocked,bolted	closed,short	cocked,adjustable
bomb	destroyed,recovered,used	dead,here,empty,there	found	safe	detonated,safe	destroyed	destroyed,dropped,detonated	destroyed,damaged,explosive,detonated,released	found,detonated	radioactive,detonated,tested	destroyed,ringing,detonate,exploding	destroyed,gone,exploding		exploded,exploding
bone	smooth	hard,broken,hollow	preserved,visible,broken,missing,intact	visible,brittle,broken,fractured	broken,healed	broken		broken	intact,preserved	long,thin,broken	fractured,severed,barbed	swollen,fused,broken	gone,broken,damaged,intact	broken,bruised,fractured,swollen
bongo	used	musical	dead	singing,dead,endangered	dead	sung	navigable,named	popular	extinct,named,known	extinct,black,endangered	twinned,evalle,joyah,electrified	playing,a	loud,dead	loud,playable,adjustable
bonnet		red,white,long,black	missing		dead	crooked,worn	white	blue,black	long,removable	removable	embroidered,adjustable,painted	covered,painted	covered,worn	fitted,adjustable
bonsai	used		eaten	finished,dead,growing	welcome,yours,dead	electrified	named	available,used	edible,poisonous,long,known	edible,tall,sold	characterized	a	pretty	edible
book	lost,complete	written,fiction,published	published	complete,free,available	copyrighted	complete,incomplete	lost,autobiographical	published,complete	named,numbered,published	translated,available,published	reissued,republished,downloadable,reprinted	my,written,gone	written	published
bookmark	unique		complete,mine		mine,empty,closed		available,listed			removable,used		enabled		
bookshelf	open	large,empty	clean,empty,bare	empty	yours,overflowing,empty	available,empty	published	covered,open	covered	available	furnished,included,housed	my,gone,a	empty,covered,packed,closed	stacked,enclosed,adjustable
boomerang	broken,unique,used	long,flying	dead,over		dead	flying,available	named	used	used,broken	spherical	evalle,twinned,joyah	gone,true,a	gone,happening,dead	gonna,adjustable
boot	broken,removed	heavy	loaded,ready	complete,successful,locked	locked,loaded,unlocked	available,empty	used	worn	removable,used,removed	used		available	broken,tight,worn	gonna,cocked,adjustable
bottle	sealed,broken,empty,clean	empty,open,full	empty,full,labeled,open	open,empty,broken,sealed,labeled	empty,sealed	sealed,clear,empty,broken	sealed,empty	empty,clear,plastic	sealed,empty	closed,empty,sealed	evalle,adjustable	edible,leaking,my,gone	empty,full,covered	stainless,recycled
bottle opener	available,fixed,used	used	used,included	pictured,included	removable,pictured,included	sealed,available,used,automatic	available,open,automatic	used	included,removable,used	interchangeable,included,removable,used	plugged,adjustable	compatible,available,handy	handy	adjustable
boulder	broken,buried	mine,empty,dead,there,gone	moving	moving	gone,empty,mine	hollow,named,clear	named	listed	visible	large,tall,high	excavated,joyah,barbed	gone,a	big,gone,huge,there,dead	gone
bouquet		simple	complete,full,finished	perfect	hers,yours			white	edible	edible,used	embroidered,furnished	lovely,beautiful	beautiful,pretty	enclosed,numbered,wrapped
bow	used,fixed	curved,straight,long	used	straight,adjustable,broken	tied,yours,loaded	bow,bent,bowed			curved,long	curved,long,adjustable,fixed	adjustable	gone,worn,painted	broken,empty,short	adjustable
bow	used,fixed	curved,straight,long	used	straight,adjustable,broken	tied,yours,loaded	bow,bent,bowed			curved,long	curved,long,adjustable,fixed	adjustable	gone,worn,painted	broken,empty,short	adjustable
bow	used,fixed	curved,straight,long	used	straight,adjustable,broken	tied,yours,loaded	bow,bent,bowed			curved,long	curved,long,adjustable,fixed	adjustable	gone,worn,painted	broken,empty,short	adjustable
bowl	empty	round,empty,hollow	full,filled,clean,empty	empty	empty,clean	hollow,empty,clear	played,open,named		empty	empty	joyah	edible,gone,covered,empty,filled	filled,empty,covered	blackened,stainless,adjustable
bowler hat		worn	optional	optional,required	optional,worn	used,worn	retired,worn	blue,worn	worn	worn,used		fashionable,wearing,worn		embroidered,adjustable
bowling ball	bowled	spherical,plastic,round	broken	round,red,broken	broken,falling,spinning	used,bowled,played	bowled,played	black	used	red	bowling,bowled,joyah	good,a	big,there,small	adjustable
bowtie	optional		optional,required,mandatory		optional,mandatory	worn,optional	named	used	worn		adjustable	gone,a	tight	embroidered,adjustable
box	sealed,empty	closed,empty,open	empty	open,empty,labeled	locked,empty	sealed,open,empty		closed	numbered	empty,open,labeled	furnished,encrypted	empty	empty,packed,closed,sealed	sealed,enclosed
boxer shorts		popular,used	shown	pictured,included	optional,waterproof	available,worn	shown,included,listed	used	shown	worn,available,used,sold	adjustable	wearing,funny	sexy,good	
boxing gloves	used	popular,used	used	pictured	optional	available,compulsory,illegal	worn,used	worn,used	included,used	used	evalle,easy,patented	good,used	done,good	adjustable
boy	dead	alone,dead,there	dead,named		dead,crying	dead,gone	named,married	dead,alive	named	white,16	evalle,lucivar,joyah	cute,a	here,dead	alright,asleep
bra	optional,available	elastic,white,optional		padded,adjustable	waterproof,removable,reversible	worn			transparent,removable,worn,adjustable	adjustable,reversible,removable,padded	adjustable,padded	wearing	big,tight	adjustable
brace	broken		removable	adjustable,broken,removable	adjustable,waterproof,removable,reversible		square,fixed,used	used	removable,adjustable	adjustable,reversible,removable,supported	adjustable	adjustable,worn,permanent	tight,worn	flexible,stainless,durable,disposable,adjustable
bracelet	broken,unique		complete,worn	reversible,removable,adjustable	removable,waterproof	true,broken	gold	worn	removable,worn	worn,adjustable,reversible,interchangeable,removable	adjustable,engraved	my,a	pretty,simple	adjustable
bracelet	broken,unique		complete,worn	reversible,removable,adjustable	removable,waterproof	true,broken	gold	worn	removable,worn	worn,adjustable,reversible,interchangeable,removable	adjustable,engraved	my,a	pretty,simple	adjustable
bracket	shown,drawn,used	empty,used	complete	complete	complete	linear,shown,symmetric,infinite		shown	used,broken	complete	adjustable	shown	adjustable	weighted,adjustable
braid	smooth,long	white,long	cut,long	smooth	broken,yours	smooth,long		free,long	long	long,used,continuous	adjustable,woven,barbed	woven,wavy,worn	thick	woven,adjustable
brake	fitted,used	used	engaged,on	there,working,on,broken	locked	electrified	brake,applied,used	adjustable	used,on	hydraulic,applied,on,adjustable,removable	adjustable,electrified	adjustable		adjustable
branch	straight,long	vertical,long	complete	complete,empty	active,closed,complete	linear	closed	navigable,named	long,named	long,closed,connected,branching	twinned	called		open
brass knuckles	missing,used	used	missing,visible		broken,engraved,removable	broken	used	used	visible	worn,used		used	done,there	playable,adjustable
bread	preserved,baked	baked,good	good,ready	good,stale,broken,sweet	baked,toast	eaten,thin,bread,baked,edible	bread,baked	fried,baked	edible	sweet,baked,broken	thicker,unbroken,thou,eaten	flour,thicker,bread,baked	good	baked
breadbox			open,empty,full	complete	broken,yours,ready,empty	empty	empty,open		empty,open	edible,available	furnished,twinned,joyah	empty,numbered,gone,a	empty,packed,closed	
breadstick	eaten,used	baked,edible	used,edible,broken	flat,edible,broken	edible,mine	hollow,empty,broken	used	used	edible,used,cooked	edible,used	sharpened,joyah	thicker,gone,edible,broken	covered,pretty,edible	folded,stainless,adjustable,edible
breakfast	served,free,eaten,prepared	good,free	delicious,good	served	free,ready,good,served	served,pleasant,eaten	served	served,free	served,eaten	free,provided,included,served,available	delicious,easy,joyah	my,delicious,good,about,a	hot,good,packed,great	included,furnished,served
breathalyzer	used	used	used,working	accurate	working,recommended	available,used,patented		available,used	used	patented,portable,used,available	plugged,adjustable	effective		unsafe,defective
brick		red,white,black	exposed	crushed,red,broken	broken,falling	solid	plastered	white		white,red	barbed	paved,broken	solid,gone,big,broken	broken,molten,cracked
briefcase	found,empty,there,missing,gone	empty,open,full	missing,empty	open,empty,locked	locked,included	sealed,empty	locked,sealed		empty	removable,empty	unlocked,downloadable,evalle,encrypted	handy,mine,unlocked,gone	gone,packed,closed,sealed	unlocked,stolen,empty
broccoli	edible	edible,white,cooked,eaten	edible,cooked	green,growing,edible	edible,rotten,cooked	eaten,edible,poisonous	named,edible		edible,poisonous,eaten,cooked	edible,long	edible,delicious,spicy	edible,delicious,cooked,spicy	good,edible	cooked,spicy,edible
brooch	unique	simple,gold	missing,mine	silver,gold	yours,mine,hers	worn	named,edible			silver,gold	thicker,sturdy,edible	cute,gone	cute,pretty	engraved
broom	broken,used	long,used	clean,broken	there,broken,here	broken,yours,clean,hers	available,used,broken	poisonous,edible	black,edible	used	used	jaenelle,electrified,lucivar,evalle,joyah,barbed	gone,handy,a	dead	handy,cocked
brownie		brown,white	done	brown	yours,toast,mine	yours,gone	named		edible	edible,white,brown	evalle,cute,milky,joyah	edible,gone,a	good,pretty	edible
brush	clean	dense,long,green,thick	clean	dry	dry	dry,smooth		dense,deciduous		dry,tall	adjustable,easy,sharpened,barbed	gone,wet,handy	covered,dirty	adjustable
brussels sprouts	common	edible,endangered	pictured,ready,done	here	edible	endemic,threatened,edible,poisonous	present		edible,cooked	edible,grown,used	edible,delicious,milky,spicy	edible,good	good	cooked,spicy,edible
bubble	closed,broken,empty	broken,empty,full	bursting,burst,over	bursting,gone,over,collapsing	over,bursting,collapsing	transparent,empty,infinite		broken,empty	bursting	spherical,closed,empty	plugged,bursting,evalle,joyah	gone,empty,transparent,broken,open	bursting,filled,inflated,capped,blown	bursting,inflated,popping,popped
bubble wrap		edible,used		transparent,broken	yours	available,used,transparent	optional,available,free,used	transparent,used	transparent,removable	edible,used,reusable,removable	adjustable	thicker	covered,pretty	disposable,adjustable
bucket	filled,empty,full,used	empty,heavy,full	empty,full,filled	empty,broken,heavy,full	yours,overflowing,empty	empty	empty,filled,used	empty	full,empty,used	removable,empty,filled	plugged,evalle,joyah,barbed	gone,empty,there,filled	empty,down,full,falling	empty,full,pouring,emptied
buckle	fastened,worn,removed	round	missing,removable	visible,broken	removable,included,waterproof	worn	worn,used	worn	removable	removable,adjustable	adjustable,inserted	adjustable,unlocked,broken,worn	adjustable,broken,clipped,tight,worn	adjustable
buffet	served	open,optional,free		full,over	served,closed	eaten,available,cooked	buffet,included,served,free	free	served,open	free,served,open	packed,joyah	a	packed	buffet
bug	poisonous	human	known,fixed	fixed	fatal,patched,resolved,solved,fixed	dead	edible	endemic	stable,active,named,contagious,known	found,fixed,detected,known	evalle,solved	solved	gone,there,dead	fixed,resolved
buggy			loaded	fixed,broken	broken	uncommon,easy,available,noisy	poisonous,edible	used		used,available	evalle,twinned,joyah	my,gonna,gone,a		movable,towed,adjustable,navigable
bull	dead,destroyed,killed		dead	dead,hungry	afraid,dead	dead,free			born,killed,dead,pregnant		lucivar,evalle,joyah,barbed	angry,gone,bull,afraid,a	alive,dead	gone,gonna,dead
bulldozer	operational,used	amphibious,portable	moving,loaded	there,moving,here	broken,ready	available	named	used	operational	used	evalle,joyah	gone,a		
bullet	fired,fatal,lethal	loaded,fired,empty	fatal	round,visible,silver	fatal,dead	lethal,loaded,fired	fired,removed	fired	fatal,lethal	long,round	evalle,sharpened,fired,barbed	dead,gone,there,fired	dropped,flown,dead	radioactive,magnetic
bulletin board	printed	open,interactive	complete	complete	closed	transparent,available	published	free		available	furnished,downloadable,archived	posted,available,a		
bulletproof vest	worn,fitted		included,removable	optional,pictured	removable,waterproof	available,fitted,worn	available,worn		worn,removable,waterproof	removable	adjustable,available	included,worn	included,covered,optional,worn	disposable,adjustable,optional
bumper		red	missing	broken	visible	clear	removed		removable,removed	removable	adjustable	parked,big		installed,adjustable
bun	used	round,white,optional,edible	pictured,finished	flat,broken	yours	eaten,ready	open		edible,baked	edible,baked,cooked	cute,joyah,barbed	cute	pretty,edible	baked,cooked,edible
