User ID,"",Word,Associative Bias,Alternative,p_Associative Bias_BERT_large,p_Alternative_BERT_large,AssociativeBiasSatisfied_BERT_large,"1) Please provide a context sentence that would determine the outcome of the statement ""The {{Word}} is [ {{Associative Bias}} / {{Alternative}} ]"".Note: The special pair of context words [ context_word_one / context_word_two ] in your context must be wrapped around by square brackets (""[ ]"") and separated by a forward slash (""/"").Your input must satisfy the requirements explained above (the special pair of words has to be exactly one word in length, mapped one-to-one to but not synonymous with [ {{Associative Bias}} / {{Alternative}} ]).For example:a. Given context sentence ""The jeans are [ new / old ].""                , the context sentence annotation can be: ""Ellie got the jeans from a [ department / thrift ] store.""b. Given context sentence ""The shark is [ aggressive / friendly ]."", the context sentence annotation can be: ""Jason [ touched / escaped ] the shark.""   ","2) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Associative Bias}}."" hold true.","3) Please provide the context word in your input above that would make the statement ""The {{Word}} is {{Alternative}}."" hold true."
XH7FWCGRRXDJ,729,curb,high,slight,4.963080585002898,0.00578589242650196,True,Kyle [ tripped / stepped ] over the curb.,tripped,stepped
HKXM7AJCMHJQ,2000,timer,accurate,inaccurate,11.97824478149414,0.0034272597986273468,True,Jim was [early/late] to work because of his timer. ,early,late
XH7FWCGRRXDJ,2589,pillow,warm,cold,2.6730669662356377,1.440776977688074,True,Bill's pillow was [ toasty / frozen ].,toasty,frozen
FPMCK2P37RW2,2541,mouse,intelligent,stupid,6.254957616329192,0.05453430931083858,True,The mouse quickly [solved / failed] the test.,solved,failed
XXKCFJGVJDTX,1858,scorpion,edible,eatable,4.28619347512722,0.38102404214441776,True,N/A,N/A,N/A 
XH7FWCGRRXDJ,511,mouthpiece,open,shut,2.939259633421898,0.07599881500937045,True,Gary's mouth with his mouthpiece is [ laughing / closed ].,laughing,closed
CM3Q239CAYN3,2201,almond,edible,uneatable,41.3591891527176,0.034544322988949716,True,Janice pulled a [ tasty / rotten ] almond out of the jar.,tasty,rotten
XXKCFJGVJDTX,1506,granite,abundant,uncommon,3.949291259050369,0.4974305164068937,True,It is [easy/difficult] to find granite.,easy,difficult
HKXM7AJCMHJQ,1660,syrup,edible,runny,4.514199495315552,0.5012563429772854,True,The syrup went on the [pancakes/plate] when pouring it.,Pancakes,Plate
VNAQPVX4R36A,2011,grass,short,long,2.679380401968956,0.8732108399271965,True,I'll have to [grow / mow] it or the Homeowner's Association will complain,grow,mow
XH7FWCGRRXDJ,1533,fishing pole,long,short,6.947558373212813,1.2242626398801804,True,The fishing pole was for [ fly / normal ] fishing.,fly,normal
XXKCFJGVJDTX,1705,nightstand,open,sealed,4.221118241548538,0.01090453879442066,True,Maya found the nightstand to be [agape/locked].,agape,locked
QHKQ32WVQEGN,282,hair,short,lengthy,3.5041697323322296,0.01635515800444409,True,The girl [cut/grew] her hair.,cut,grew
XH7FWCGRRXDJ,1175,pom-pom,circular,rectangular,1.5610430389642715,0.10304540628567338,True,Floyd bought a pom-pom that was a [ round / boxed ] shape.,round,boxed
3MMFR6RXMZM2,2562,birdhouse,open,closed,7.055068761110307,3.076856769621372,True,The birds bounced [in/off] the birdhouse.,in,off
XH7FWCGRRXDJ,2,loveseat,empty,occupied,1.1164305731654167,0.00245535065914737,True,Norbert is [ moving / using ] his loveseat.,moving,using
XXKCFJGVJDTX,2033,treadmill,stationary,moving,4.662144184112549,0.14506097650155425,True,Jill [stopped/started] the treadmill.,stopped,started
XH7FWCGRRXDJ,1789,prune,edible,slimy,13.206559419631958,0.06351141491904855,True,Essie opened the jar of prunes and pulled out a [ fresh / spoiled ] one.,fresh,spoiled
7TVRDX6P4GTP,48,gutter,empty,full,12.765274941921234,0.9182674810290335,True,The water in the street was [ draining / flooding ].,draining,flooding
XH7FWCGRRXDJ,336,water bottle,empty,full,1.4963415451347828,0.05768495029769837,True,Jackie put the [ light / heavy ] water bottle away.,ligjht,heavy
XH7FWCGRRXDJ,1346,hook,long,stubby,1.1848961003124714,0.13727748300880194,True,The hook was [ tall / chipped ].,tall,chipped
HKXM7AJCMHJQ,1275,chinchilla,long,small,17.056645452976227,2.4440636858344083,True,Mary bred her chinchilla and her friend's comments on how they filled her [purse/shoe].,purse,shoe
XH7FWCGRRXDJ,657,card,blank,covered,19.01285946369171,0.13928283005952835,True,Jolene bought [ empty / designed ] stationary cards.,empty,designed
XH7FWCGRRXDJ,1359,moss,alive,dead,1.7050748690962791,0.6933582480996847,True,The moss looked [ green / black ] on the tree.,green,black
FPMCK2P37RW2,2120,biscuit,edible,burned,3.5150904208421707,0.006106843648012728,True,Jane knew the biscuits were done when the [ timer / alarm ] on the wall went off.,timer,alarm
FPMCK2P37RW2,322,praying mantis,poisonous,safe,4.3255764991045,0.005356594920158386,True,Mike ate the praying mantis and immediately felt [ sick / better ].,sick,better
XH7FWCGRRXDJ,1586,zucchini,edible,inedible,0.23125645238906145,0.00170968833117513,True,The zucchini was in the [ real / play ] kitchen.,real,play
XH7FWCGRRXDJ,1271,hairspray,expensive,cheap,3.9219669997692113,0.14720425242558122,True,Jan bought her new hairspray from the [ salon / grocer ].,salon,grocer
FPMCK2P37RW2,846,torch,light,heavy,4.836428165435791,0.17527996096760035,True,Mike easily held the torch in his [ hand / truck ].,hand,truck
3MMFR6RXMZM2,2238,pizza,good,rotten,2.2231288254261017,0.007066216494422406,True,The pizza had several different varieties of [cheese/bacteria].,cheese,bacteria
HKXM7AJCMHJQ,2705,groundhog,edible,rotten,4.106950759887694,0.0001734899001348822,True,Brad ran over a groundhog that smelled [delicious/sour] to bring home for dinner.,delicious,sour
HKXM7AJCMHJQ,1145,odometer,digital,analog,3.5378605127334595,0.5267996806651354,True,The odometer in Bill's car was [bright/dull].,bright,dull
XH7FWCGRRXDJ,1508,earwig,poisonous,edible,2.4470685049891467,1.151446346193552,True,The textbook declared the earwig [ toxic / innocuous ].,toxic,innocuous
3MMFR6RXMZM2,2236,pizza,good,awful,2.2231288254261017,0.019779139256570488,True,The pizza was baked for [gourmets/prisoners].,gourmets,prisoners
C69D7VD39FKM,1568,xylophone,musical,fake,13.84124755859375,2.7075972752754748e-05,True,The xylophone display in the toy store was [ playable / fictitious ].,playable,fictitious
XH7FWCGRRXDJ,545,drain,open,plugged,3.27952541410923,0.015513964171987029,True,Charlie was unclogging the toilet and put the plunger [ near / on ] the drain.,near,on
XH7FWCGRRXDJ,521,pocket,large,tiny,2.8681136667728424,0.4642493091523647,True,Ronald put the [ notebook / penny ] in his pocket.,notebook,penny
XH7FWCGRRXDJ,716,swimsuit,transparent,covering,1.5274299308657646,0.0052194372983649364,True,Kimberly was wearing a [ clear / black ] swimsuit.,clear,black
FPMCK2P37RW2,522,hummingbird,extinct,alive,7.4336543679237375,0.08327456889674067,True,Mike had [ never / often ] seen hummingbirds in this area.,never,often
XH7FWCGRRXDJ,711,banjo,musical,discordant,5.061637982726096,0.001394061928294832,True,Rebecca sold her banjo after she [ tuned / broke ] it.,tuned,broke
FPMCK2P37RW2,1286,drill,simple,hard,2.854410745203495,0.21784824784845114,True,Susan had an [ easy / arduous ] time figuring out how to use the drill.,easy,arduous
XH7FWCGRRXDJ,517,cactus,edible,poisonous,7.46428370475769,1.7735958099365234,True,Randy heard the cactus was a [ safe / toxic ] species.,safe,toxic
VNAQPVX4R36A,2145,exerciser,passive,energetic,2.421792596578598,0.23082373663783076,True,"By the end of the routine, he was breathing [normally / rapidly]",normally,rapidly
3MMFR6RXMZM2,2243,mouth,open,closed,18.414780497550964,3.8204718381166463,True,I could see the man's [teeth/lips] were pressed close together.,teeth,lips
7TVRDX6P4GTP,42,compost,organic,synthetic,7.253021001815796,0.03036661073565483,True,Jeremy's compost was made of [ vegetables / chemicals ].,vegetables,chemicals
XH7FWCGRRXDJ,974,loveseat,here,away,0.2443677745759487,0.0013889849469705948,True,My roommate's loveseat is [ warm / late ].,warm,late
VNAQPVX4R36A,2139,french horn,German,english,0.8946122601628304,0.03084240888711065,True,The manufacturer is located in [Dusseldorf/Manchester].,Dusseldorf,Manchester
XH7FWCGRRXDJ,724,chick,there,here,0.390979927033186,0.3457958810031414,True,The chick is with [ them / me ].,them,me
C69D7VD39FKM,810,tablet,portable,stuck,2.4617027491331096,0.0009894403774524108,True,My tablet battery was fully [ charged / depleted ] when it was time to leave the house. ,charged ,depleted
XH7FWCGRRXDJ,829,cabbage,edible,overboiled,21.203766763210297,0.03616783360484988,True,Martha [ complimented / insulted ] the cabbage she made.,complimented,insulted
XH7FWCGRRXDJ,1006,lingerie,available,stolen,1.9472952932119367,0.02268284879392013,True,Marjorie felt [ admiration / guilt ] remembering the lingerie at the store.,admiration,guilt
XH7FWCGRRXDJ,474,magnet,magnetic,non-polar,2.2991327568888664,0.05328612751327455,True,Linda's refrigerator magnet was [ working / ineffective ].,working,ineffective
XXKCFJGVJDTX,1651,folder,open,closed,19.401180744171146,8.130676299333572,True,The contents of the folder is [visible/hidden].,visible,hidden
FWD4Z73KK6F6,110,milk,warm,cold,3.753533959388733,2.5951689109206204,True,The milk [ burned / froze ] Mike's hands.,burned,froze
FPMCK2P37RW2,1219,air mattress,portable,immobile,1.6607744619250298,0.04110040608793497,True,It would be very [ easy / hard ] to get the air mattress out of this room.,easy,hard
XH7FWCGRRXDJ,1125,cork,elastic,dry,3.2442785799503326,0.2349682152271271,True,Gorton's cork is [ new / old ].,new,old
HKXM7AJCMHJQ,524,hummingbird,extinct,living,7.4336543679237375,0.006553222920047118,True,Milly's bird feeder was [desolate/full] of hummingbirds.,desolate,full
XXKCFJGVJDTX,893,meat grinder,mechanical,computerized,4.457864910364152,0.019575556507334117,True,I shifted the [handle/switch] on the meat grinder.,handle,switch
7TVRDX6P4GTP,22,lingerie,expensive,cheap,3.109709918498993,0.30953832902014256,True,Amy's lingerie cost one [ hour / week ] of her salary.,week,hour
3MMFR6RXMZM2,2914,scoop,good,broken,1.1737738735973835,0.07736895349808037,True,The scoop [held/cracked] when shoved into the sand.,held,cracked
XXKCFJGVJDTX,2029,pepper,edible,nonedible ,17.30307638645172,0.06676040356978774,True,Diane [ate/discarded] the pepper.,ate,discarded
NFN2M74RPJ2Q,606,pistachio,orange,green,3.2682020217180248,1.278092339634895,True,James enjoyed his nuts seasoned/plain.,seasoned,plain
FPMCK2P37RW2,756,recliner,comfortable,uncomfortable,1.6465164721012115,0.5370448343455791,True,Mike found the recliner to be [ lumpy / soft].,soft,lumpy
FPMCK2P37RW2,2839,lectern,circular,cubical,2.3906681686639786,0.10238499380648136,True,Paul touched the [rounded / angled] front of the lecturn.,rounded,angled
FPMCK2P37RW2,2260,couch,empty,occupied,20.123764872550964,0.4135642666369677,True,Everyone was sitting [ on / near ] the couch.,near,on
HKXM7AJCMHJQ,2842,trashcan,empty,full,15.88301956653595,0.2745890757068992,True,Jill grabbed her trash can and [dumped/placed] it on the gorund.,dumped,placed
XH7FWCGRRXDJ,864,purse,full,barren,1.2573665007948875,0.017527509771753103,True,Frida { stuffed / emptied ] her purse before her long trip.,stuffed,emptied
VNAQPVX4R36A,2757,detonator,electronic,nonelectronic ,0.9290319867432116,0.05694550927728415,True,He pushed the [button / plunger] to set off the explosives.,button,plunger
HKXM7AJCMHJQ,2685,seaweed,toxic,non-toxic,4.2039815336465844,0.14774634037166834,True,A bunch of fish were found [flaoting/swimming] near the seaweed.,flaoting,swimming
3MMFR6RXMZM2,2524,playpen,empty,full,2.7101760730147357,0.17126095481216908,True,The McDonald's opened at 6 AM and it was 4 [AM/PM].,AM,PM
XXKCFJGVJDTX,2377,pipe,cylindrical,rectangle,6.608658283948897,0.03721512912306935,True,Brad had to use a [round/cubical] pipe.,round,cubical
XXKCFJGVJDTX,2728,scaffold,empty,full,9.814169257879255,0.11872375616803765,True,There is [noone/workers] upon the scaffold. ,noone,workers
C69D7VD39FKM,857,trigger,here,elsewhere,0.5529192276299001,0.0015493018509005196,True,The trigger needs to be activated [ nearby / remotely ]. ,  nearby,remotely
HKXM7AJCMHJQ,750,bean,edible,poisonous,24.4496688246727,1.1506851762533188,True,The giant ate the bean and felt [satisfied/nauseous].,satisfied,nauseous
XH7FWCGRRXDJ,1186,lizard,edible,noxious,2.881692722439766,0.036383705446496606,True,The man on the island [ devoured / rejected ] the cooked lizard.,devoured,rejected
QHKQ32WVQEGN,582,kimono,short,long,0.6312278565019369,0.2623567590489984,True,The kimono was made for Miho's [daughter/mother].,daughter,mother
FWD4Z73KK6F6,52,coffin,empty,filled,41.598868370056145,0.3198618767783046,True,The [ barren / stuffed ] coffin caused Mary to get emotional.,barren,stuffed
FPMCK2P37RW2,345,spout,open,blocked,1.3990024104714394,0.07165081333369018,True,Bill plugged in the hose and [ water / nothing ] came out.,water,nothing
HKXM7AJCMHJQ,2316,beehive,large,tiny,1.1811287142336369,0.20238484721630806,True,Randal ran hitting a beehive and a [swarm / few] came flying out of it.,swarm ,few
XH7FWCGRRXDJ,1045,milk,cold,hot,2.5951689109206204,1.5341212041676044,True,Fred's glass of milk had [ condensation / steam ] around it.,condensation,steam
3MMFR6RXMZM2,2906,slot,empty,full,43.73140633106232,1.0042671114206314,True,"When I tried to apply for the program slot, my application was [accepted/declined].",accepted,declined
QHKQ32WVQEGN,2832,peppermint,poisonous,maintained,1.689395308494568,0.002567909905337729,True,Matt felt [sick/well] after eating a peppermint.,sick,well
C69D7VD39FKM,994,blowfish,edible,indigestible,3.891325742006302,0.031410553492605686,True,Trained and careful preparation can determine if a blowfish will be [ delectable / poisonous ].,delectable,poisonous
XH7FWCGRRXDJ,1848,handle,straight,bent,6.297510862350464,0.6597742903977633,True,Minnie held the handle [ confidently / awkwardly ].,confidently,awkwardly
C69D7VD39FKM,2878,licorice,edible,toxic,8.691829442977905,0.10315893450751899,True,Regarding the amount of black licorice one ingests regularly might lead to a [ delicious / dangerous ] chain of events. ,delicious,dangerous
XH7FWCGRRXDJ,681,bed,comfortable,uncomfortable,6.344859302043915,0.8757253177464008,True,Lola slept [ soundly / miserably ].,soundly,miserably
FPMCK2P37RW2,587,bamboo,edible,inedible,4.440760239958762,0.5309435073286295,True,The bamboo made a [ fantastic / terrible ] addition to the salad.,fantastic,terrible
HKXM7AJCMHJQ,2855,foam,transparent,opaque,8.093792200088501,0.07778465515002607,True,When swimming in the ocean the foam was {easy/hard] to navigate. ,easy,hard
HKXM7AJCMHJQ,1196,gargoyle,extinct,extant,2.039353735744953,0.04647750756703317,True,The magic ritual [banished/made] gargoyles in the building. ,banished,made 
XXKCFJGVJDTX,2566,coal,hot,chilly,1.1236747726798058,0.1498045865446329,True,I took the coal out of the [fire/snow].,fire,snow
FPMCK2P37RW2,409,window,open,closed,42.618504166603095,14.256268739700316,True,Mary turned on the heat as night fell and the room got [ colder / warmer ].,colder,warmer
FPMCK2P37RW2,1079,lemon,edible,dirty,5.893839150667191,0.0005008742391510168,True,Susan found the lemon in the [ orchard / dump ].,orchard,dump
CM3Q239CAYN3,2193,skunk,edible,poisonous,6.620852649211884,0.14491269830614328,True,Brian put the freshly skinned skunk in the [ oven / garbage ].,oven,garbage
XH7FWCGRRXDJ,496,noose,tight,loose,1.1424282565712929,0.9208726696670056,True,Daniel's suicide attempt was [ successful / failed ].,successful,failed
XH7FWCGRRXDJ,1477,orange rind,edible,inedible,27.41486728191376,0.013832632976118477,True,The orange rind was peeled from a [ ripe / green ] orange.,ripe,green
XXKCFJGVJDTX,2041,scallop,edible,inedible,21.168377995491028,0.03143240173812956,True,We were [able/unable] to eat the scallop.,able ,unable
XXKCFJGVJDTX,2663,backpack,full,void,1.4244722202420237,0.0020004596080980264,True,I didn't take the backpack because it was [heavy/empty].,heavy,empty
XXKCFJGVJDTX,1341,zebra,extinct,plentiful,12.270794808864595,0.015990516112651676,True,Zebras have been [exhausted/reproducing] for years.,exhausted,reproducing
XH7FWCGRRXDJ,143,crab,prey,carnivorous,2.1965311840176582,0.05181831656955183,True,The crab is [ fleeing / eating ] the bird.,fleeing,eating
XH7FWCGRRXDJ,1174,mulberry,poisonous,non-poisonous,4.015723615884782,0.03251552407164126,True,The cat was declared [ sick / safe ] after eating the mulberry.,sick,safe
XXKCFJGVJDTX,2076,grapefruit,edible,toxic,29.10027503967285,0.16864303033798933,True,I picked up a grapefruit that was [fresh/poisoned].,fresh,poisoned
HKXM7AJCMHJQ,2714,gong,hollow,solid,3.9236649870872498,0.12884833849966526,True,Mark smash the side of the gong making a [loud/soft] rininging. ,Loud,Soft
QHKQ32WVQEGN,2813,grill,open,closed,4.577162116765977,2.880375273525715,True,The burger was being [cooked/defrosted] on the grill.,cooked,defrosted
FPMCK2P37RW2,1501,stew,good,bad,4.119339585304259,0.15466370387002826,True,Bill was [ happy / sad ] to have the stew for dinner.,happy,sad
XH7FWCGRRXDJ,153,bok choy,Korean,chinese,32.285454869270325,0.6153295282274485,True,The bok choy in Jerry's dish was made in [ Seoul / Shanghai ].,Seoul,Shanghai
QHKQ32WVQEGN,479,knitting needle,long,tiny,6.860771030187608,0.2520162845030427,True,The knitting needle was made for [adults/children].,adults,children
XH7FWCGRRXDJ,1305,cigarette butt,empty,stuffed,7.101280242204666,0.14469468733295798,True,The ashes in the cigarette butt had [ fallen / remained ].,fallen,remained
XH7FWCGRRXDJ,1074,ant,male,female,2.4131933227181435,1.2287535704672337,True,The ant is a [ worker / queen ].,worker,queen
HKXM7AJCMHJQ,887,match,over,commencing,53.25556993484497,0.0017664906408754175,True,Mike heard the music and realized will [lose/win] this match.,lose,win
FPMCK2P37RW2,1193,plastic film,transparent,opaque,9.987091273069383,0.02531883947085589,True,Mike could [ not / visually ] confirm what was inside the plastic film.,visually,not
XH7FWCGRRXDJ,1352,lamppost,tall,stubby,0.7256536744534969,0.03987288800999522,True,Marlon could change the bulb of the lamppost with [ difficulty / ease ].,difficulty,ease
